"Timestamp","heroku.timestamp","heroku.source","heroku.dyno","at","method","path","host","request_id","fwd","dyno","connect","service","status","bytes","protocol"
"17 Feb 2022 10:33:43.187","2022-02-17T10:33:42.957331+00:00","heroku","router","info","GET","/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","45420300-ed68-4456-84bc-88a56293d1e5","208.126.89.19, 165.225.60.233,64.252.76.247","web.2","1ms","3772ms","404","13740","https"
"17 Feb 2022 10:33:43.208","2022-02-17T10:33:43.050194+00:00","heroku","router","info","GET","/_next/static/chunks/7711-f47cca60e35e5356.js","prod-fotmob.herokuapp.com","16bdd05d-0f2d-4a23-a059-9db0b23b966a","5.38.208.160,64.252.114.175","web.5","0ms","3ms","200","4081","https"
"17 Feb 2022 10:33:43.211","2022-02-17T10:33:42.895204+00:00","heroku","router","info","GET","/_next/static/chunks/pages/match/%5BmatchId%5D/%5Btab%5D/%5B%5B...slug%5D%5D-0d27618f4c699130.js","prod-fotmob.herokuapp.com","b368d89c-24c8-4227-9a49-6841c8ae11b4","182.1.45.53,64.252.104.223","web.1","0ms","9ms","200","1325","https"
"17 Feb 2022 10:33:43.211","2022-02-17T10:33:42.909472+00:00","heroku","router","info","GET","/matches?date=20220213&sortOnClient=true","prod-fotmob.herokuapp.com","e21bd7c1-2c55-4fc5-b7b5-e5b0437d721e","46.233.59.229,64.252.84.117","web.10","0ms","79ms","404","13740","https"
"17 Feb 2022 10:33:43.211","2022-02-17T10:33:42.91212+00:00","heroku","router","info","GET","/_next/static/chunks/958-b01fbbb8104011a7.js","prod-fotmob.herokuapp.com","e2a6749f-b97c-4844-9884-1cc3a23a513f","182.1.45.53,64.252.102.107","web.5","0ms","26ms","200","7907","https"
"17 Feb 2022 10:33:43.211","2022-02-17T10:33:42.969044+00:00","heroku","router","info","GET","/_next/static/media/tv_dark.5d22443e.svg","prod-fotmob.herokuapp.com","c804d642-7550-4129-a55a-24d672e56da4","5.38.208.160,64.252.114.105","web.14","0ms","8ms","200","1295","https"
"17 Feb 2022 10:33:43.212","2022-02-17T10:33:42.954714+00:00","heroku","router","info","GET","/api/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","4ff2aaed-1ce7-4238-ab95-d441040ccb88","193.156.161.199,64.252.88.207","web.2","25ms","4416ms","200","8453","https"
"17 Feb 2022 10:33:43.213","2022-02-17T10:33:42.96305+00:00","heroku","router","info","GET","/_next/static/chunks/517-449f49355a8cf98d.js","prod-fotmob.herokuapp.com","5def1250-3e19-4f1d-b97f-ca98cfea706a","176.26.243.193,64.252.84.120","web.2","0ms","3584ms","200","3026","https"
"17 Feb 2022 10:33:43.217","2022-02-17T10:33:42.815165+00:00","heroku","router","info","GET","/_next/static/chunks/755-fdc0d54147336b8f.js","prod-fotmob.herokuapp.com","1075e525-90b3-493a-81f1-72c831b8af92","105.161.215.86, 82.145.208.151,64.252.86.176","web.2","0ms","3749ms","200","3167","https"
"17 Feb 2022 10:33:43.218","2022-02-17T10:33:42.912767+00:00","heroku","router","info","GET","/_next/static/chunks/755-fdc0d54147336b8f.js","prod-fotmob.herokuapp.com","13803c38-975a-4bc4-8436-c69cd0f2f38e","182.1.45.53,64.252.104.162","web.10","0ms","43ms","200","3185","https"
"17 Feb 2022 10:33:43.218","2022-02-17T10:33:42.925476+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","e29df5d8-99a2-402f-935f-7ca346ae7efa","117.20.113.88,64.252.104.223","web.9","0ms","19ms","404","13681","https"
"17 Feb 2022 10:33:43.218","2022-02-17T10:33:42.978336+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","3e818f18-2327-466c-b149-a07a224f7247","105.161.180.47,64.252.100.239","web.12","0ms","58ms","404","13696","https"
"17 Feb 2022 10:33:43.221","2022-02-17T10:33:43.048522+00:00","heroku","router","info","GET","/_next/static/chunks/pages/leagues/%5Bid%5D/%5Btab%5D/%5B%5B...slug%5D%5D-5329fe40a3ade448.js","prod-fotmob.herokuapp.com","3891791d-578b-4f3a-bb6e-05dda488c6ff","5.38.208.160,64.252.114.146","web.14","0ms","6ms","200","10580","https"
"17 Feb 2022 10:33:43.240","2022-02-17T10:33:43.018609+00:00","heroku","router","info","GET","/_next/static/chunks/webpack-8228be4288f10f5f.js","prod-fotmob.herokuapp.com","03f12ee2-9f1d-412e-a48b-3b901dca687f","182.1.45.53,64.252.102.107","web.11","0ms","188ms","200","2217","https"
"17 Feb 2022 10:33:43.240","2022-02-17T10:33:43.039693+00:00","heroku","router","info","GET","/livescores/3068795/matchfacts/ross-county-vs-celtic?show=ongoing","prod-fotmob.herokuapp.com","7b6847f0-cb17-4493-b12e-962cd233fb39","54.36.149.66,64.252.89.160","web.2","0ms","3906ms","200","24087","https"
"17 Feb 2022 10:33:43.240","2022-02-17T10:33:43.087621+00:00","heroku","router","info","GET","/_next/static/chunks/4459-336cef6d5d86e79b.js","prod-fotmob.herokuapp.com","c3fc285a-3754-47d9-9967-38ca584c4259","154.160.6.145, 82.145.210.13,64.252.89.160","web.7","0ms","5ms","200","9966","https"
"17 Feb 2022 10:33:43.241","2022-02-17T10:33:42.950956+00:00","heroku","router","info","GET","/static/dist/img/781f1ad1e0004cf3d401c20a3f19bdf4.svg","prod-fotmob.herokuapp.com","f04affe6-6984-4d1c-83f6-1801ea5fbe95","197.186.9.167,64.252.114.205","web.2","0ms","3801ms","404","13671","https"
"17 Feb 2022 10:33:43.241","2022-02-17T10:33:43.069553+00:00","heroku","router","info","GET","/_next/static/chunks/1418-3b3c5ec8f9760333.js","prod-fotmob.herokuapp.com","fde59b33-6e95-4e1e-8a1e-775b119807a3","90.226.37.233,64.252.86.176","web.2","1ms","2943ms","200","29971","https"
"17 Feb 2022 10:33:43.250","2022-02-17T10:33:43.097226+00:00","heroku","router","info","GET","/favicon.ico","prod-fotmob.herokuapp.com","194b9c31-5d70-4a6a-9847-899cf742e482","105.168.134.243,64.252.114.159","web.2","0ms","2476ms","200","1163","https"
"17 Feb 2022 10:33:43.251","2022-02-17T10:33:43.058666+00:00","heroku","router","info","GET","/_next/static/chunks/7794-aa2772c7cf3d4848.js","prod-fotmob.herokuapp.com","41f11b13-8c49-4cac-bc2d-6d00eac91e62","90.226.37.233,64.252.88.20","web.2","1ms","2931ms","200","5529","https"
"17 Feb 2022 10:33:43.253","2022-02-17T10:33:42.922171+00:00","heroku","router","info","GET","/_next/static/4064a63c2/_ssgManifest.js","prod-fotmob.herokuapp.com","7f5b30b1-997e-4704-a50e-0bd41bfa3dd5","197.210.55.91, 102.23.96.13,64.252.85.146","web.5","0ms","3ms","200","646","https"
"17 Feb 2022 10:33:43.253","2022-02-17T10:33:42.886407+00:00","heroku","router","info","GET","/_next/static/chunks/539-858f8f0293f46198.js","prod-fotmob.herokuapp.com","864d766e-690e-495f-9fa1-8becd95555eb","182.1.45.53,64.252.102.107","web.7","0ms","4ms","200","8408","https"
"17 Feb 2022 10:33:43.261","2022-02-17T10:33:42.910236+00:00","heroku","router","info","GET","/_next/static/4064a63c2/_ssgManifest.js","prod-fotmob.herokuapp.com","42fdb71a-496a-4f47-83ea-7efd12e51c75","182.1.45.53,64.252.104.162","web.5","0ms","24ms","200","646","https"
"17 Feb 2022 10:33:43.272","2022-02-17T10:33:42.981147+00:00","heroku","router","info","GET","/_next/static/chunks/4593-edf01d72dec7b1c2.js","prod-fotmob.herokuapp.com","cf579f3b-c058-469c-9e2c-a804b2251492","176.26.243.193,64.252.84.120","web.2","0ms","3576ms","200","5958","https"
"17 Feb 2022 10:33:43.272","2022-02-17T10:33:43.034806+00:00","heroku","router","info","GET","/.well-known/apple-app-site-association","prod-fotmob.herokuapp.com","4f68e697-ff50-4ed8-9cba-7147fdab239b","44.233.253.185,64.252.71.246","web.7","0ms","15ms","404","13715","https"
"17 Feb 2022 10:33:43.275","2022-02-17T10:33:43.047674+00:00","heroku","router","info","GET","/_next/static/chunks/6450-c5905152888ad7cc.js","prod-fotmob.herokuapp.com","a53be447-7e1c-46d9-a139-d74fe55394a3","5.38.208.160,64.252.114.187","web.9","1ms","4ms","200","3635","https"
"17 Feb 2022 10:33:43.281","2022-02-17T10:33:43.05036+00:00","heroku","router","info","GET","/_next/static/chunks/6529-af6f27995bbe4a5c.js","prod-fotmob.herokuapp.com","3a9c262b-8785-4077-afc8-4d14e1b32f87","5.38.208.160,64.252.114.159","web.7","0ms","6ms","200","2766","https"
"17 Feb 2022 10:33:43.283","2022-02-17T10:33:42.963212+00:00","heroku","router","info","GET","/_next/static/chunks/pages/all-leagues-5407543769e974ba.js","prod-fotmob.herokuapp.com","e997f99f-0aa4-48a7-be0d-3e93002fe0eb","105.168.134.243,64.252.114.192","web.2","1ms","3723ms","200","5145","https"
"17 Feb 2022 10:33:43.283","2022-02-17T10:33:43.102581+00:00","heroku","router","info","GET","/matchDetails?matchId=3780884&ccode3=GMB&refresh=false&includeBuzzTab=true","prod-fotmob.herokuapp.com","c85ee5a2-4770-4766-8ee3-039792b6cc2b","197.255.207.132,64.252.89.160","web.2","0ms","2442ms","404","13749","https"
"17 Feb 2022 10:33:43.283","2022-02-17T10:33:43.022969+00:00","heroku","router","info","GET","/_next/static/chunks/9222-f00f71f990f4b022.js","prod-fotmob.herokuapp.com","1ae2b01b-1184-4807-93c2-c655ddd0de51","182.1.45.53,64.252.104.162","web.11","0ms","154ms","200","2171","https"
"17 Feb 2022 10:33:43.283","2022-02-17T10:33:43.05207+00:00","heroku","router","info","GET","/_next/static/chunks/539-858f8f0293f46198.js","prod-fotmob.herokuapp.com","aae14001-9677-4722-b768-82b595350339","5.38.208.160,64.252.114.175","web.7","0ms","8ms","200","8416","https"
"17 Feb 2022 10:33:43.288","2022-02-17T10:33:43.039296+00:00","heroku","router","info","GET","/_next/static/chunks/755-fdc0d54147336b8f.js","prod-fotmob.herokuapp.com","f3effd8a-5274-43d9-9aa7-c7b5e2f5b1d2","5.38.208.160,64.252.114.159","web.5","0ms","4ms","200","3193","https"
"17 Feb 2022 10:33:43.295","2022-02-17T10:33:42.943586+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","d92b1947-aee5-4526-bd92-7b28dcd714ff","136.228.175.40,64.252.102.107","web.11","1ms","208ms","404","13681","https"
"17 Feb 2022 10:33:43.297","2022-02-17T10:33:43.123127+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","f84dac71-336a-4711-be9a-a64c98052be7","212.60.78.198,64.252.82.131","web.4","0ms","41ms","404","13740","https"
"17 Feb 2022 10:33:43.300","2022-02-17T10:33:43.088131+00:00","heroku","router","info","GET","/_next/static/chunks/2037-f0e3d08b8398a28a.js","prod-fotmob.herokuapp.com","d8ec68f1-f1d2-47a6-9c89-8dceb7cd9bbc","176.26.243.193,64.252.84.120","web.2","0ms","3709ms","200","98583","https"
"17 Feb 2022 10:33:43.310","2022-02-17T10:33:43.130576+00:00","heroku","router","info","GET","/_next/static/chunks/ddc9e94f-16e7631b52f8b1c1.js","prod-fotmob.herokuapp.com","5ab29444-9e37-4aa9-8085-cca7a08e7575","5.38.208.160,64.252.114.175","web.12","0ms","87ms","200","101157","https"
"17 Feb 2022 10:33:43.314","2022-02-17T10:33:43.124777+00:00","heroku","router","info","GET","/_next/static/chunks/4797-49b40c249457d270.js","prod-fotmob.herokuapp.com","a38520e5-a164-4aa7-8bc5-c9ae72a3f1a9","182.1.45.53,64.252.102.107","web.11","0ms","195ms","200","18815","https"
"17 Feb 2022 10:33:43.316","2022-02-17T10:33:43.001605+00:00","heroku","router","info","GET","/_next/static/chunks/1220-d68838d3c2063c39.js","prod-fotmob.herokuapp.com","acfa5b62-b94f-458a-bac2-fec57bc460b3","182.1.45.53,64.252.103.243","web.14","0ms","12ms","200","14913","https"
"17 Feb 2022 10:33:43.330","2022-02-17T10:33:43.111454+00:00","heroku","router","info","GET","/api/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","e064cbb9-4435-48d2-883f-e360c23352a6","103.217.179.46,64.252.103.243","web.12","0ms","456ms","200","6248","https"
"17 Feb 2022 10:33:43.335","2022-02-17T10:33:43.078127+00:00","heroku","router","info","GET","/matches?date=20220215&sortOnClient=true","prod-fotmob.herokuapp.com","a3e64651-ef54-47ba-8d40-fd594cc87205","195.29.12.36,64.252.87.110","web.2","0ms","2523ms","404","13725","https"
"17 Feb 2022 10:33:43.344","2022-02-17T10:33:43.20592+00:00","heroku","router","info","GET","/_next/static/chunks/9589-7171cf728260a1b5.js","prod-fotmob.herokuapp.com","708316e6-2335-4f9b-9ef8-fb232ed6eb06","103.25.251.230,64.252.104.162","web.12","0ms","15ms","200","72912","https"
"17 Feb 2022 10:33:43.358","2022-02-17T10:33:43.157758+00:00","heroku","router","info","GET","/_next/static/chunks/958-b01fbbb8104011a7.js","prod-fotmob.herokuapp.com","7877a1d7-b4ed-436e-9332-b38abd9bc986","105.161.215.86, 82.145.208.151,64.252.88.177","web.2","0ms","2383ms","200","7900","https"
"17 Feb 2022 10:33:43.373","2022-02-17T10:33:43.160552+00:00","heroku","router","info","GET","/matchDetails?matchId=3811468&ccode3=NGA&refresh=true&includeBuzzTab=true","prod-fotmob.herokuapp.com","45209e31-f70c-40c3-899e-3dcb36b47c59","102.89.3.209,64.252.82.180","web.2","0ms","2350ms","404","13746","https"
"17 Feb 2022 10:33:43.391","2022-02-17T10:33:43.172401+00:00","heroku","router","info","GET","/_next/static/chunks/517-449f49355a8cf98d.js","prod-fotmob.herokuapp.com","e12bf742-3e64-4330-bb1d-015558669345","5.38.208.160,64.252.114.176","web.13","0ms","150ms","200","3030","https"
"17 Feb 2022 10:33:43.405","2022-02-17T10:33:43.212441+00:00","heroku","router","info","GET","/_next/static/chunks/7231-6d133749c43ace90.js","prod-fotmob.herokuapp.com","85810429-2cbf-47cc-8c6f-73658d711ed2","5.38.208.160,64.252.114.192","web.11","0ms","52ms","200","8779","https"
"17 Feb 2022 10:33:43.405","2022-02-17T10:33:43.253368+00:00","heroku","router","info","GET","/_next/static/4064a63c2/_buildManifest.js","prod-fotmob.herokuapp.com","35bbefab-2f8a-4447-a268-220f66f11fa8","182.1.45.53,64.252.104.162","web.7","0ms","5ms","200","2501","https"
"17 Feb 2022 10:33:43.407","2022-02-17T10:33:43.0739+00:00","heroku","router","info","GET","/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","a0fe4d1a-12cf-4f08-baff-3b964f0822ae","147.236.158.223,64.252.89.23","web.2","0ms","2587ms","404","13725","https"
"17 Feb 2022 10:33:43.407","2022-02-17T10:33:43.193138+00:00","heroku","router","info","GET","/_next/static/4064a63c2/_middlewareManifest.js","prod-fotmob.herokuapp.com","9be9b98d-a902-428c-9ec6-7f1b0a127ed2","197.210.55.91, 102.23.96.13,64.252.83.22","web.12","0ms","11ms","200","668","https"
"17 Feb 2022 10:33:43.409","2022-02-17T10:33:43.292887+00:00","heroku","router","info","GET","/_next/static/chunks/4931-cfd0fe1dfc02c782.js","prod-fotmob.herokuapp.com","95d3b17d-1b1e-4014-aa37-dc24d1650d03","5.38.208.160,64.252.114.175","web.10","0ms","4ms","200","5489","https"
"17 Feb 2022 10:33:43.409","2022-02-17T10:33:43.23001+00:00","heroku","router","info","GET","/matchDetails?matchId=3780914&ccode3=USA&refresh=true&includeBuzzTab=true","prod-fotmob.herokuapp.com","6ad01956-9cfc-473d-927c-075dfd6f5e8e","47.222.117.130,64.252.75.146","web.14","0ms","25ms","404","13746","https"
"17 Feb 2022 10:33:43.409","2022-02-17T10:33:43.060994+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","32127cad-2376-4f9b-aec4-99496b2671d2","151.177.81.239,64.252.82.180","web.2","0ms","2713ms","404","13740","https"
"17 Feb 2022 10:33:43.409","2022-02-17T10:33:43.050326+00:00","heroku","router","info","GET","/_next/static/chunks/4593-edf01d72dec7b1c2.js","prod-fotmob.herokuapp.com","059b8a32-e36c-465c-bca7-6deeff5be70a","5.38.208.160,64.252.114.146","web.8","0ms","5ms","200","5962","https"
"17 Feb 2022 10:33:43.409","2022-02-17T10:33:43.174325+00:00","heroku","router","info","GET","/static/img/favicon.ico","prod-fotmob.herokuapp.com","df7ec0ce-fb5c-4b3d-962b-6af5e70ad98b","196.216.129.54,64.252.101.122","web.13","0ms","106ms","404","13671","https"
"17 Feb 2022 10:33:43.416","2022-02-17T10:33:43.169845+00:00","heroku","router","info","GET","/_next/static/chunks/9222-f00f71f990f4b022.js","prod-fotmob.herokuapp.com","b0b36a58-8d93-4bf3-ad8f-43ce4b7941f7","102.0.26.141,64.252.100.3","web.13","1ms","56ms","200","2175","https"
"17 Feb 2022 10:33:43.421","2022-02-17T10:33:43.121432+00:00","heroku","router","info","GET","/_next/static/chunks/1418-3b3c5ec8f9760333.js","prod-fotmob.herokuapp.com","cc6bec82-50a8-47e6-8d16-0225cf2fde1c","102.0.26.141,64.252.101.122","web.12","0ms","17ms","200","29967","https"
"17 Feb 2022 10:33:43.436","2022-02-17T10:33:43.193298+00:00","heroku","router","info","GET","/players/533075/vitor-gabriel","prod-fotmob.herokuapp.com","8015c9ab-5461-4813-b218-d5d87efcf953","147.92.153.11,13.124.199.201","web.4","0ms","267ms","500","13733","https"
"17 Feb 2022 10:33:43.439","2022-02-17T10:33:43.142659+00:00","heroku","router","info","GET","/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","01fbd8d9-cb60-4179-b7f0-8a142569d1f4","89.17.136.46,64.252.84.120","web.9","0ms","16ms","404","13740","https"
"17 Feb 2022 10:33:43.439","2022-02-17T10:33:43.274819+00:00","heroku","router","info","GET","/matches?date=20220215&sortOnClient=true","prod-fotmob.herokuapp.com","3feee06d-95a8-4275-b3ae-11c48d409cfa","73.211.79.122, 165.225.58.26,64.252.75.146","web.2","0ms","2262ms","404","13740","https"
"17 Feb 2022 10:33:43.439","2022-02-17T10:33:43.217983+00:00","heroku","router","info","GET","/_next/static/chunks/2602-aabcbf330a96d243.js","prod-fotmob.herokuapp.com","73b6bc3c-f363-4dd8-9f9c-760e5fadeb4c","103.25.251.230,64.252.104.162","web.4","0ms","78ms","200","4379","https"
"17 Feb 2022 10:33:43.455","2022-02-17T10:33:43.195972+00:00","heroku","router","info","GET","/_next/static/chunks/7231-6d133749c43ace90.js","prod-fotmob.herokuapp.com","76df01b3-8d4e-4fcf-9d0e-b57025186a5a","77.88.5.13,64.252.89.160","web.10","0ms","28ms","200","8775","https"
"17 Feb 2022 10:33:43.463","2022-02-17T10:33:43.215236+00:00","heroku","router","info","GET","/api/info","prod-fotmob.herokuapp.com","b781110f-20e6-4579-93e2-26b70f1ea205","41.210.147.109,64.252.99.70","web.2","0ms","1853ms","200","507","https"
"17 Feb 2022 10:33:43.467","2022-02-17T10:33:43.189083+00:00","heroku","router","info","GET","/_next/static/chunks/958-b01fbbb8104011a7.js","prod-fotmob.herokuapp.com","7ed66d49-73d4-4d5d-ac21-c559c2f969d1","102.89.32.164, 102.23.96.13,64.252.83.22","web.2","0ms","2381ms","200","7912","https"
"17 Feb 2022 10:33:43.467","2022-02-17T10:33:43.210215+00:00","heroku","router","info","GET","/_next/static/chunks/9589-7171cf728260a1b5.js","prod-fotmob.herokuapp.com","71ca4071-6a57-49df-aec5-9b72bcdcb588","182.1.45.53,64.252.104.162","web.11","0ms","324ms","200","72916","https"
"17 Feb 2022 10:33:43.467","2022-02-17T10:33:43.169591+00:00","heroku","router","info","GET","/_next/static/chunks/3906-1ca56d406cc8aea4.js","prod-fotmob.herokuapp.com","90816031-a505-432b-a145-3dc92a776840","102.0.26.141,64.252.101.189","web.13","0ms","188ms","200","2393","https"
"17 Feb 2022 10:33:43.467","2022-02-17T10:33:43.365219+00:00","heroku","router","info","GET","/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","4dbd18ce-4421-4105-ba2e-30ac6adb02e0","72.188.1.35,64.252.67.27","web.2","0ms","1885ms","404","13725","https"
"17 Feb 2022 10:33:43.469","2022-02-17T10:33:43.169011+00:00","heroku","router","info","GET","/_next/static/chunks/4459-336cef6d5d86e79b.js","prod-fotmob.herokuapp.com","50ec0d45-0ea2-4b58-a601-077be3520112","182.1.45.53,64.252.102.107","web.13","0ms","299ms","200","9984","https"
"17 Feb 2022 10:33:43.481","2022-02-17T10:33:43.248373+00:00","heroku","router","info","GET","/match/2845678/player-match-card/190461/deportivo-la-coruna-vs-malaga","prod-fotmob.herokuapp.com","11278773-4202-47b2-9a89-c9ccacea2613","114.119.141.71,64.252.102.205","web.1","1ms","834ms","200","65370","https"
"17 Feb 2022 10:33:43.509","2022-02-17T10:33:43.29701+00:00","heroku","router","info","GET","/_next/static/chunks/pages/match/%5BmatchId%5D/%5Btab%5D/%5B%5B...slug%5D%5D-0d27618f4c699130.js","prod-fotmob.herokuapp.com","ec72e4d5-130f-44e4-a06b-fe659ed22b76","5.38.208.160,64.252.114.159","web.3","0ms","3ms","200","1333","https"
"17 Feb 2022 10:33:43.509","2022-02-17T10:33:43.209871+00:00","heroku","router","info","GET","/_next/static/chunks/8043-227973c7f5f1e478.js","prod-fotmob.herokuapp.com","2f55c43e-b973-49db-a5cf-17e78ed9c70d","5.38.208.160,64.252.114.176","web.11","0ms","164ms","200","12473","https"
"17 Feb 2022 10:33:43.519","2022-02-17T10:33:43.249978+00:00","heroku","router","info","GET","/_next/static/chunks/8100-c922cf18717adc7d.js","prod-fotmob.herokuapp.com","06713b11-7b3a-4f88-95dd-38de9da65ef9","102.0.26.141,64.252.101.122","web.1","0ms","135ms","200","4771","https"
"17 Feb 2022 10:33:43.537","2022-02-17T10:33:43.196031+00:00","heroku","router","info","GET","/matchDetails?matchId=3780888&ccode3=KEN&bettingProvider=Odibets_kenya&refresh=false&includeBuzzTab=false","prod-fotmob.herokuapp.com","6e28e630-11a6-4882-8c2a-22f3019c120d","196.216.129.54,64.252.100.3","web.11","0ms","142ms","404","13723","https"
"17 Feb 2022 10:33:43.542","2022-02-17T10:33:43.187723+00:00","heroku","router","info","GET","/_next/static/css/49308b1030cce437.css","prod-fotmob.herokuapp.com","67dff15d-1746-4f23-9d79-f630e7a97d4d","102.0.26.141,64.252.101.189","web.2","0ms","2232ms","200","1565","https"
"17 Feb 2022 10:33:43.550","2022-02-17T10:33:43.360977+00:00","heroku","router","info","GET","/matchDetails?matchId=3603136&ccode3=ZMB&bettingProvider=1xBet_Zambia&refresh=true&includeBuzzTab=true","prod-fotmob.herokuapp.com","3e455d94-2e43-4ad9-b5c8-1dba6eccda65","41.175.13.219,64.252.114.146","web.10","0ms","17ms","404","13786","https"
"17 Feb 2022 10:33:43.559","2022-02-17T10:33:43.377775+00:00","heroku","router","info","GET","/match/3780900/headtohead/fenerbah%C3%A7e-vs-slavia-prague","prod-fotmob.herokuapp.com","1a48677c-ebb1-4298-b086-ab602a4dc9a5","114.79.23.149,64.252.102.107","web.4","0ms","777ms","200","23724","https"
"17 Feb 2022 10:33:43.564","2022-02-17T10:33:43.313184+00:00","heroku","router","info","GET","/_next/static/chunks/2602-aabcbf330a96d243.js","prod-fotmob.herokuapp.com","92e0d9c1-c693-4838-a436-9d8dda38c0cb","5.38.208.160,64.252.114.146","web.7","0ms","18ms","200","4391","https"
"17 Feb 2022 10:33:43.564","2022-02-17T10:33:43.277759+00:00","heroku","router","info","GET","/_next/static/chunks/pages/_app-2dd31f28512cc2c5.js","prod-fotmob.herokuapp.com","b648e165-dcc3-4d9b-b58e-d24ca3930c0d","90.226.37.233,64.252.89.23","web.2","0ms","3155ms","200","130388","https"
"17 Feb 2022 10:33:43.575","2022-02-17T10:33:43.302923+00:00","heroku","router","info","GET","/_next/static/chunks/9589-7171cf728260a1b5.js","prod-fotmob.herokuapp.com","d4c170c4-a46d-4912-8c51-4fd5b5f7e8e3","5.38.208.160,64.252.114.205","web.10","0ms","13ms","200","72924","https"
"17 Feb 2022 10:33:43.575","2022-02-17T10:33:43.292736+00:00","heroku","router","info","GET","/matches?date=20220216&sortOnClient=true","prod-fotmob.herokuapp.com","324aa8a3-5c1d-428b-aa05-e840aab51cdb","195.65.5.37, 165.225.94.190,64.252.84.120","web.13","1ms","19ms","404","13740","https"
"17 Feb 2022 10:33:43.594","2022-02-17T10:33:43.263198+00:00","heroku","router","info","GET","/_next/static/chunks/ddc9e94f-16e7631b52f8b1c1.js","prod-fotmob.herokuapp.com","d4110c08-c19e-475b-befc-74d38974edf2","182.1.45.53,64.252.103.243","web.1","0ms","273ms","200","101149","https"
"17 Feb 2022 10:33:43.597","2022-02-17T10:33:43.069216+00:00","heroku","router","info","GET","/matches?date=20220219&sortOnClient=true","prod-fotmob.herokuapp.com","de367c28-50e5-4d7a-9ebd-a7e46e81f22c","167.98.90.164,64.252.85.173","web.2","0ms","2644ms","404","13725","https"
"17 Feb 2022 10:33:43.607","2022-02-17T10:33:43.426414+00:00","heroku","router","info","GET","/match/preview?matchId=1808523&stage=finished","prod-fotmob.herokuapp.com","e7d3c948-d882-4fc4-ae0d-fdcd25d8228c","114.119.143.77,64.252.81.227","web.10","0ms","643ms","200","112549","https"
"17 Feb 2022 10:33:43.625","2022-02-17T10:33:43.445961+00:00","heroku","router","info","GET","/matchDetails?matchId=3780882&ccode3=THA&bettingProvider=Dafabet_Thailand&refresh=true&includeBuzzTab=true","prod-fotmob.herokuapp.com","af379f0b-226c-4291-aadd-b2930c0bddc4","124.120.20.16,64.252.102.136","web.2","0ms","1613ms","404","13788","https"
"17 Feb 2022 10:33:43.626","2022-02-17T10:33:43.287109+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","bd431526-6cb0-405a-8eae-fc81a104dd19","217.234.180.157,64.252.88.20","web.3","1ms","16ms","404","13740","https"
"17 Feb 2022 10:33:43.626","2022-02-17T10:33:43.308388+00:00","heroku","router","info","GET","/apple-app-site-association","prod-fotmob.herokuapp.com","4dd65a3e-3682-4a32-8141-17bdbff23bff","44.233.253.185,64.252.71.183","web.7","0ms","16ms","404","13715","https"
"17 Feb 2022 10:33:43.631","2022-02-17T10:33:43.394072+00:00","heroku","router","info","GET","/api/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","3844209b-2529-408c-bc8c-e44dd8fd4f2f","82.65.167.65,64.252.85.4","web.8","0ms","167ms","200","5791","https"
"17 Feb 2022 10:33:43.656","2022-02-17T10:33:43.384389+00:00","heroku","router","info","GET","/_next/static/chunks/pages/world-5828e91bb835d066.js","prod-fotmob.herokuapp.com","28797e82-c6b7-4284-a778-ac942a2d7444","41.210.147.109,64.252.100.239","web.4","0ms","29ms","200","2651","https"
"17 Feb 2022 10:33:43.656","2022-02-17T10:33:43.3651+00:00","heroku","router","info","GET","/matches?date=20220217&sortOnClient=true","prod-fotmob.herokuapp.com","4a155eb5-068f-4bf5-8ccc-ea970a9a177d","92.249.94.221,64.252.88.207","web.1","0ms","26ms","404","13740","https"
"17 Feb 2022 10:33:43.656","2022-02-17T10:33:43.505804+00:00","heroku","router","info","GET","/matches?date=20220215&sortOnClient=true","prod-fotmob.herokuapp.com","b75d6254-b539-4ad0-b855-10aec6154dec","173.196.9.182,64.252.71.183","web.2","0ms","1328ms","404","13725","https"
"17 Feb 2022 10:33:43.656","2022-02-17T10:33:43.422701+00:00","heroku","router","info","GET","/teams/8248/transfers/hammarby","prod-fotmob.herokuapp.com","d9e1fbf7-d67d-4f86-8f1a-9ebb2535b861","90.226.37.233,64.252.87.46","web.2","0ms","4445ms","200","20618","https"
